Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-08-07 03-AM,LTCUSD,93.17,93.17,92.94,92.94,0.0,0.0
2019-08-07 02-AM,LTCUSD,92.72,93.17,92.72,93.17,4.64,432.31
2019-08-07 01-AM,LTCUSD,91.83,92.87,91.83,92.72,4.668,433.07
2019-08-07 12-AM,LTCUSD,91.83,91.83,91.83,91.83,0.0,0.0
2019-08-06 11-PM,LTCUSD,91.83,91.83,91.83,91.83,0.0,0.0
2019-08-06 10-PM,LTCUSD,91.83,91.83,91.83,91.83,0.0,0.0
2019-08-06 09-PM,LTCUSD,92.4,92.4,91.12,91.83,14.84,1357.47
2019-08-06 08-PM,LTCUSD,92.4,92.4,92.4,92.4,0.0,0.0
2019-08-06 07-PM,LTCUSD,93.69,93.69,91.32,92.4,28.68,2638.21
2019-08-06 06-PM,LTCUSD,95.19,95.19,93.69,93.69,3.943,369.73
2019-08-06 05-PM,LTCUSD,95.24,95.24,95.13,95.19,25.73,2449.27
2019-08-06 04-PM,LTCUSD,94.24,95.52,94.05,95.24,39.32,3718.91
2019-08-06 03-PM,LTCUSD,94.38,94.38,94.24,94.24,0.24,22.62
2019-08-06 02-PM,LTCUSD,95.06,95.06,94.38,94.38,0.96,90.67
2019-08-06 01-PM,LTCUSD,94.62,95.06,94.62,95.06,32.05,3038.12
2019-08-06 12-PM,LTCUSD,94.78,94.78,93.57,94.62,68.75,6470.3
2019-08-06 11-AM,LTCUSD,95.2,95.28,94.17,94.78,251.48,23764.07
2019-08-06 10-AM,LTCUSD,97.36,98.15,94.65,95.2,257.06,24637.52
2019-08-06 09-AM,LTCUSD,97.68,97.68,96.78,97.36,288.7,27946.51
2019-08-06 08-AM,LTCUSD,97.68,97.68,97.68,97.68,0.0007,0.06838
2019-08-06 07-AM,LTCUSD,98.06,98.95,97.68,97.68,51.59,5069.09
2019-08-06 06-AM,LTCUSD,95.91,98.19,95.91,98.06,142.91,13979.9
2019-08-06 05-AM,LTCUSD,95.13,95.91,95.13,95.91,1.19,114.13
2019-08-06 04-AM,LTCUSD,95.13,95.13,95.13,95.13,0.0,0.0
2019-08-06 03-AM,LTCUSD,95.13,95.13,95.13,95.13,0.0,0.0
2019-08-06 02-AM,LTCUSD,95.23,95.23,95.13,95.13,8.926,849.17
2019-08-06 01-AM,LTCUSD,95.77,95.89,94.24,95.23,95.83,9090.0
2019-08-06 12-AM,LTCUSD,95.86,95.86,95.59,95.77,21.48,2054.8
2019-08-05 11-PM,LTCUSD,97.98,97.98,94.78,95.86,82.84,7942.28
2019-08-05 10-PM,LTCUSD,97.98,98.15,97.98,97.98,3.289,322.51
2019-08-05 09-PM,LTCUSD,97.7,97.98,97.62,97.98,6.139,599.75
2019-08-05 08-PM,LTCUSD,97.95,98.29,97.7,97.7,0.96,94.11
2019-08-05 07-PM,LTCUSD,98.84,98.84,97.95,97.95,4.271,418.38
2019-08-05 06-PM,LTCUSD,98.84,98.84,98.84,98.84,0.0,0.0
2019-08-05 05-PM,LTCUSD,100.71,100.71,98.84,98.84,5.03,499.76
2019-08-05 04-PM,LTCUSD,99.14,100.71,99.14,100.71,10.29,1032.53
2019-08-05 03-PM,LTCUSD,99.52,99.52,99.12,99.14,4.94,489.67
