Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2018-06-11 04-AM,LTCUSD,108.01,108.24,107.6,108,469.0,50611.47
2018-06-11 03-AM,LTCUSD,107.77,108.59,107.52,108.01,994.1,107545.48
2018-06-11 02-AM,LTCUSD,105.74,108.7,105.74,107.77,1655.3,178234.65
2018-06-11 01-AM,LTCUSD,105.35,105.83,104.8,105.74,902.4,95137.97
2018-06-11 12-AM,LTCUSD,107.11,107.12,105.17,105.35,1062.3,112546.78
2018-06-10 11-PM,LTCUSD,104.19,107.12,104.19,107.11,2420.4,255751.95
2018-06-10 10-PM,LTCUSD,105.08,105.4,103.91,104.19,2487.3,260034.02
2018-06-10 09-PM,LTCUSD,106.15,106.8,104.69,105.08,2080.3,219736.78
2018-06-10 08-PM,LTCUSD,107.65,107.89,106.15,106.15,1757.7,187963.79
2018-06-10 07-PM,LTCUSD,106.29,107.8,105.53,107.65,2256.9,240436.57
2018-06-10 06-PM,LTCUSD,107.19,107.9,105.19,106.29,3697.2,394093.09
2018-06-10 05-PM,LTCUSD,112.88,112.96,106.63,107.19,10289.8,1126189.65
2018-06-10 04-PM,LTCUSD,113.36,113.66,112.85,112.88,1069.9,121061.27
2018-06-10 03-PM,LTCUSD,113.36,113.8,113.23,113.36,1315.7,149355.66
2018-06-10 02-PM,LTCUSD,114.23,114.23,113.21,113.36,855.2,97230.68
2018-06-10 01-PM,LTCUSD,112.77,114.6,112.19,114.23,5530.3,626989.61
2018-06-10 12-PM,LTCUSD,113.08,113.36,112.76,112.77,849.5,96059.51
2018-06-10 11-AM,LTCUSD,112.76,113.13,112.68,113.08,325.8,36788.34
2018-06-10 10-AM,LTCUSD,112.61,112.99,112.17,112.76,825.1,92947.51
2018-06-10 09-AM,LTCUSD,112.87,113.13,112.29,112.61,1110.4,125207.99
2018-06-10 08-AM,LTCUSD,112.16,112.98,112.16,112.87,1531.1,172458.36
2018-06-10 07-AM,LTCUSD,114.24,114.47,112.08,112.16,4641.2,525228.8
2018-06-10 06-AM,LTCUSD,114.36,114.62,114.06,114.24,1112.6,127164.47
2018-06-10 05-AM,LTCUSD,114.52,114.52,113.93,114.36,745.4,85179.92
2018-06-10 04-AM,LTCUSD,113.86,114.85,113.75,114.52,903.4,103409.62
2018-06-10 03-AM,LTCUSD,113.93,114.45,113.51,113.86,613.5,69884.46
2018-06-10 02-AM,LTCUSD,114.43,114.74,113.69,113.93,1763.5,201418.75
2018-06-10 01-AM,LTCUSD,113.6,114.83,113.41,114.43,4012.5,458494.24
2018-06-10 12-AM,LTCUSD,117.55,117.55,113.6,113.6,8213.7,953744.31
2018-06-09 11-PM,LTCUSD,118.53,118.82,117.13,117.55,3295.3,388922.79
2018-06-09 10-PM,LTCUSD,118.84,119.01,118.22,118.53,2713.0,321642.38
2018-06-09 09-PM,LTCUSD,119.12,119.22,118.84,118.84,1135.2,135105.26
2018-06-09 08-PM,LTCUSD,119,119.21,118.9,119.12,1132.9,134904.4
2018-06-09 07-PM,LTCUSD,118.91,119.23,118.84,119,1452.0,172870.86
2018-06-09 06-PM,LTCUSD,118.92,118.95,118.84,118.91,251.6,29912.24
2018-06-09 05-PM,LTCUSD,119.05,119.09,118.91,118.92,402.3,47859.01
2018-06-09 04-PM,LTCUSD,119.59,119.71,118.94,119.05,870.2,103851.68
2018-06-09 03-PM,LTCUSD,119.02,119.79,118.99,119.59,2502.2,298727.21
2018-06-09 02-PM,LTCUSD,119.16,119.35,118.91,119.02,994.1,118454.63
2018-06-09 01-PM,LTCUSD,119.32,119.64,118.91,119.16,2742.5,327128.34
2018-06-09 12-PM,LTCUSD,119.91,120.2,119.13,119.32,2547.3,304455.41
2018-06-09 11-AM,LTCUSD,120.08,120.27,119.65,119.91,960.1,115137.36
2018-06-09 10-AM,LTCUSD,119.7,120.34,119.66,120.08,1069.2,128337.9
2018-06-09 09-AM,LTCUSD,119.9,120.06,119.56,119.7,2862.2,342921.32
2018-06-09 08-AM,LTCUSD,120.07,120.32,119.82,119.9,1142.6,137206.3
2018-06-09 07-AM,LTCUSD,120.38,120.74,120.07,120.07,2019.0,242880.18
2018-06-09 06-AM,LTCUSD,120.3,120.66,120.28,120.38,1401.9,168885.64
2018-06-09 05-AM,LTCUSD,120.64,120.77,120.16,120.3,672.6,80995.26
2018-06-09 04-AM,LTCUSD,120.58,120.77,120.4,120.64,794.0,95762.2
2018-06-09 03-AM,LTCUSD,120.69,120.86,120.26,120.58,670.9,80872.72
2018-06-09 02-AM,LTCUSD,120.08,120.87,120.08,120.69,5315.4,641047.5
2018-06-09 01-AM,LTCUSD,120.2,120.3,119.6,120.08,2891.9,346906.21
2018-06-09 12-AM,LTCUSD,119.79,120.24,119.61,120.2,1604.8,192509.4
2018-06-08 11-PM,LTCUSD,120.19,120.19,119.63,119.79,725.8,86974.85
2018-06-08 10-PM,LTCUSD,119.85,120.27,119.55,120.19,1844.2,221358.59
2018-06-08 09-PM,LTCUSD,119.72,119.86,119.39,119.85,4033.3,482731.7
2018-06-08 08-PM,LTCUSD,119.75,119.86,119.65,119.72,809.5,96951.99
2018-06-08 07-PM,LTCUSD,119.82,119.85,119.59,119.75,353.6,42322.41
2018-06-08 06-PM,LTCUSD,119.66,119.85,119.56,119.82,693.5,83029.76
