Created on 08-11-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1565481600.0,2019-08-11 00:00:00,XRPAUD,0.4403,0.4403,0.4403,0.4403,0.0
1565478000.0,2019-08-10 23:00:00,XRPAUD,0.4403,0.4403,0.4403,0.4403,0.0
1565474400.0,2019-08-10 22:00:00,XRPAUD,0.4403,0.4403,0.4403,0.4403,0.0
1565470800.0,2019-08-10 21:00:00,XRPAUD,0.4434,0.4894,0.4355,0.4403,7453.0
1565467200.0,2019-08-10 20:00:00,XRPAUD,0.4679,0.4888,0.4365,0.4395,7387.0
1565463600.0,2019-08-10 19:00:00,XRPAUD,0.4618,0.4897,0.4372,0.4679,6634.0
1565460000.0,2019-08-10 18:00:00,XRPAUD,0.4855,0.4884,0.4391,0.4618,6949.0
1565456400.0,2019-08-10 17:00:00,XRPAUD,0.437,0.4883,0.437,0.4855,7607.0
1565452800.0,2019-08-10 16:00:00,XRPAUD,0.481,0.4844,0.4316,0.4338,8213.0
1565449200.0,2019-08-10 15:00:00,XRPAUD,0.4345,0.4817,0.4318,0.481,7837.0
1565445600.0,2019-08-10 14:00:00,XRPAUD,0.4529,0.4866,0.4312,0.4345,6927.0
1565442000.0,2019-08-10 13:00:00,XRPAUD,0.4446,0.4883,0.435,0.468,6331.0
1565438400.0,2019-08-10 12:00:00,XRPAUD,0.4319,0.4854,0.4303,0.4446,6218.0
1565434800.0,2019-08-10 11:00:00,XRPAUD,0.4423,0.4892,0.4303,0.4587,8059.0
1565431200.0,2019-08-10 10:00:00,XRPAUD,0.4413,0.4455,0.4405,0.443,6044.0
1565427600.0,2019-08-10 09:00:00,XRPAUD,0.4446,0.4537,0.4401,0.4413,6078.0
1565424000.0,2019-08-10 08:00:00,XRPAUD,0.4454,0.4535,0.4396,0.4432,6669.0
1565420400.0,2019-08-10 07:00:00,XRPAUD,0.4427,0.4747,0.4358,0.4404,6033.0
1565416800.0,2019-08-10 06:00:00,XRPAUD,0.4442,0.4786,0.4377,0.4427,6726.0
