Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume BTC
2019-08-07,BCHBTC,0.02927,0.02936,0.0289,0.02895,3252.49,94.69
2019-08-06,BCHBTC,0.0294,0.02965,0.02865,0.02927,24629.65,718.38
2019-08-05,BCHBTC,0.03065,0.03067,0.02915,0.0294,31398.38,936.42
2019-08-04,BCHBTC,0.03103,0.03141,0.03054,0.03065,13574.91,420.32
2019-08-03,BCHBTC,0.03115,0.03277,0.03067,0.03103,28231.16,891.32
2019-08-02,BCHBTC,0.0317,0.03188,0.03056,0.03115,27544.06,859.06
2019-08-01,BCHBTC,0.03261,0.03261,0.03127,0.0317,23010.59,738.9
2019-07-31,BCHBTC,0.03321,0.03481,0.03218,0.03261,36471.11,1221.27
2019-07-30,BCHBTC,0.03216,0.03368,0.03194,0.03321,24315.25,802.96
2019-07-29,BCHBTC,0.03262,0.03269,0.03195,0.03216,17419.92,562.38
2019-07-28,BCHBTC,0.03222,0.03277,0.03161,0.03262,18764.1,601.12
2019-07-27,BCHBTC,0.03228,0.03242,0.03118,0.03222,28077.01,896.01
2019-07-26,BCHBTC,0.03059,0.03306,0.03034,0.03228,28130.42,897.51
2019-07-25,BCHBTC,0.03097,0.03122,0.02968,0.03059,17443.0,531.03
2019-07-24,BCHBTC,0.03019,0.03117,0.0293,0.03097,28495.71,859.37
2019-07-23,BCHBTC,0.03003,0.03072,0.02942,0.03019,23016.7,694.03
2019-07-22,BCHBTC,0.03033,0.03052,0.02963,0.03003,17989.54,541.44
2019-07-21,BCHBTC,0.03019,0.03099,0.02995,0.03033,20479.52,623.71
2019-07-20,BCHBTC,0.02926,0.03219,0.02917,0.03019,43513.4,1326.83
2019-07-19,BCHBTC,0.02956,0.02979,0.02853,0.02926,19877.93,580.97
2019-07-18,BCHBTC,0.03014,0.03014,0.02968,0.03002,2885.43,86.38
2019-07-17,BCHBTC,0.02995,0.03152,0.0296,0.03014,90886.43,2767.32
2019-07-16,BCHBTC,0.02885,0.03,0.02781,0.02995,81232.24,2341.35
2019-07-15,BCHBTC,0.02757,0.03064,0.02594,0.02885,89132.99,2526.8
2019-07-14,BCHBTC,0.03021,0.03059,0.027,0.02757,49279.86,1444.54
2019-07-13,BCHBTC,0.02997,0.03094,0.02957,0.03021,29511.12,891.67
2019-07-12,BCHBTC,0.03046,0.03195,0.02968,0.02997,38222.7,1161.88
2019-07-11,BCHBTC,0.03218,0.03264,0.02802,0.03046,98050.34,2925.29
2019-07-10,BCHBTC,0.03306,0.0332,0.03103,0.03218,55927.55,1786.22
2019-07-09,BCHBTC,0.03402,0.03423,0.03294,0.03306,40974.43,1376.4
2019-07-08,BCHBTC,0.03595,0.03598,0.0339,0.03402,24938.63,867.87
2019-07-07,BCHBTC,0.03613,0.03635,0.0354,0.03595,16606.16,595.27
2019-07-06,BCHBTC,0.0364,0.03657,0.03507,0.03613,34929.86,1245.34
2019-07-05,BCHBTC,0.03586,0.03671,0.03536,0.0364,90063.06,3245.11
2019-07-04,BCHBTC,0.03522,0.03648,0.03474,0.03586,78817.51,2792.98
2019-07-03,BCHBTC,0.03766,0.0377,0.03512,0.03522,61266.93,2223.61
2019-07-02,BCHBTC,0.03935,0.04029,0.03703,0.03766,98838.01,3865.01
2019-07-01,BCHBTC,0.0371,0.03994,0.03689,0.03935,92469.36,3527.54
2019-06-30,BCHBTC,0.03709,0.03746,0.03625,0.0371,76580.18,2812.59
2019-06-29,BCHBTC,0.03519,0.03722,0.03495,0.03709,106503.7,3841.34
2019-06-28,BCHBTC,0.03693,0.03807,0.03496,0.03519,135495.89,4907.37
2019-06-27,BCHBTC,0.03729,0.03834,0.03536,0.03693,120954.45,4447.66
2019-06-26,BCHBTC,0.04056,0.04092,0.0301,0.03729,146054.43,5656.23
2019-06-25,BCHBTC,0.04336,0.04338,0.04054,0.04056,62870.74,2637.92
2019-06-24,BCHBTC,0.04384,0.04421,0.04263,0.04336,39971.63,1738.28
2019-06-23,BCHBTC,0.04497,0.04619,0.04364,0.04384,79394.19,3560.52
2019-06-22,BCHBTC,0.04323,0.05193,0.04063,0.04497,168366.39,7425.99
2019-06-21,BCHBTC,0.0433,0.04534,0.04319,0.04323,62585.37,2752.66
2019-06-20,BCHBTC,0.04487,0.04491,0.04306,0.0433,30401.85,1335.1
2019-06-19,BCHBTC,0.04559,0.04583,0.0446,0.04487,38580.04,1742.5
2019-06-18,BCHBTC,0.04625,0.04632,0.04461,0.04559,68955.94,3141.49
2019-06-17,BCHBTC,0.04763,0.04764,0.04609,0.04625,39837.53,1861.81
2019-06-16,BCHBTC,0.0478,0.04794,0.0467,0.04763,55385.28,2616.08
2019-06-15,BCHBTC,0.04851,0.04897,0.04745,0.0478,31859.72,1533.04
2019-06-14,BCHBTC,0.05004,0.05049,0.04784,0.04851,54812.11,2690.07
2019-06-13,BCHBTC,0.0486,0.05171,0.04847,0.05004,77368.36,3869.7
2019-06-12,BCHBTC,0.04906,0.04956,0.04795,0.0486,38045.24,1852.19
2019-06-11,BCHBTC,0.0492,0.04993,0.04881,0.04906,25061.75,1233.68
2019-06-10,BCHBTC,0.04982,0.05036,0.04893,0.0492,32803.8,1624.57
2019-06-09,BCHBTC,0.04963,0.05001,0.04888,0.04982,21235.35,1050.7
2019-06-08,BCHBTC,0.04999,0.05048,0.04941,0.04963,27663.47,1378.75
2019-06-07,BCHBTC,0.05084,0.05097,0.04972,0.04999,33223.46,1668.66
