Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2019-07-03,LTCBTC,0.01097,0.01097,0.01062,0.01063,0.7896,0.008506
2019-07-02,LTCBTC,0.01158,0.0118,0.01083,0.01097,29.0,0.3321
2019-07-01,LTCBTC,0.01128,0.01188,0.01098,0.01158,92.87,1.052
2019-06-30,LTCBTC,0.01127,0.01216,0.01079,0.01128,98.2,1.109
2019-06-29,LTCBTC,0.009634,0.01149,0.00957,0.01127,107.06,1.119
2019-06-28,LTCBTC,0.0103,0.01056,0.009563,0.009634,86.36,0.8684
2019-06-27,LTCBTC,0.01018,0.01084,0.009471,0.0103,114.06,1.149
2019-06-26,LTCBTC,0.01152,0.01159,0.009704,0.01018,71.14,0.7536
2019-06-25,LTCBTC,0.01229,0.01244,0.01136,0.01152,50.48,0.6008
2019-06-24,LTCBTC,0.01272,0.01315,0.01201,0.01229,435.37,5.496
2019-06-23,LTCBTC,0.01337,0.01339,0.01255,0.01272,474.08,6.239
2019-06-22,LTCBTC,0.01373,0.01379,0.01256,0.01337,344.63,4.55
2019-06-21,LTCBTC,0.01419,0.01448,0.01344,0.01373,291.67,4.106
2019-06-20,LTCBTC,0.01463,0.01483,0.0141,0.01419,309.69,4.479
2019-06-19,LTCBTC,0.01493,0.01528,0.01444,0.01463,180.84,2.722
2019-06-18,LTCBTC,0.0144,0.01493,0.0141,0.01493,8.089,0.1173
2019-06-17,LTCBTC,0.01493,0.01493,0.0144,0.0144,5.553,0.08092
2019-06-16,LTCBTC,0.01574,0.01574,0.0144,0.01493,5.584,0.08312
2019-06-15,LTCBTC,0.01521,0.01574,0.01521,0.01574,1.702,0.02654
2019-06-14,LTCBTC,0.01581,0.01597,0.01521,0.01521,6.457,0.1019
2019-06-13,LTCBTC,0.01638,0.01638,0.01581,0.01581,2.0,0.03246
2019-06-12,LTCBTC,0.01739,0.01759,0.01638,0.01638,92.72,1.612
2019-06-11,LTCBTC,0.01621,0.01739,0.01593,0.01739,20.15,0.3377
