Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-08-07,ETHUSD,197.05,197.05,197.02,197.02,0.0,0.0
2019-08-06,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-08-05,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-08-04,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-08-03,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-08-02,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-08-01,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-31,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-30,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-29,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-28,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-27,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-26,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-25,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-24,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-23,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-22,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-21,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-20,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-19,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-18,ETHUSD,197.05,197.05,197.02,197.02,0.0,0.0
2019-07-17,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-16,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-15,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-14,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-13,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-12,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-11,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-10,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-09,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-08,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
2019-07-07,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
