Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-08-07 03-AM,LTCUSD,92.95,93.09,92.7,92.78,205.19,19070.36
2019-08-07 02-AM,LTCUSD,92.76,93.1,92.67,92.95,570.32,52975.28
2019-08-07 01-AM,LTCUSD,92.57,92.98,92.42,92.76,1532.31,141943.15
2019-08-07 12-AM,LTCUSD,93.04,93.04,92.26,92.57,920.3,85170.13
2019-08-06 11-PM,LTCUSD,91.79,93.31,91.53,93.04,2649.8,244797.78
2019-08-06 10-PM,LTCUSD,92.11,92.17,91,91.79,838.32,76934.84
2019-08-06 09-PM,LTCUSD,92.61,92.66,90.69,92.11,2720.71,249754.03
2019-08-06 08-PM,LTCUSD,92.2,92.75,91.98,92.61,728.08,67296.91
2019-08-06 07-PM,LTCUSD,93.45,93.86,91.18,92.2,3907.71,359693.83
2019-08-06 06-PM,LTCUSD,94.18,94.3,93.25,93.45,284.67,26738.6
2019-08-06 05-PM,LTCUSD,94.75,95.33,94.1,94.18,594.24,56196.78
2019-08-06 04-PM,LTCUSD,94.17,95.7,93.89,94.75,799.47,75930.79
2019-08-06 03-PM,LTCUSD,94.86,94.94,94.1,94.17,540.7,51145.98
2019-08-06 02-PM,LTCUSD,95.25,95.27,94.38,94.86,1152.95,109536.84
2019-08-06 01-PM,LTCUSD,94.56,95.33,94.56,95.25,712.85,67562.47
2019-08-06 12-PM,LTCUSD,95.06,95.06,93.34,94.56,3695.59,347670.2
2019-08-06 11-AM,LTCUSD,95.07,95.49,94.53,95.06,1061.4,100948.99
2019-08-06 10-AM,LTCUSD,97.64,98.21,94.07,95.07,6987.63,667998.41
2019-08-06 09-AM,LTCUSD,96.97,97.64,96.94,97.64,4231.02,411415.72
2019-08-06 08-AM,LTCUSD,97.6,98.03,96.97,96.97,1766.95,172201.31
2019-08-06 07-AM,LTCUSD,98.05,99.03,97.55,97.6,1232.75,121242.79
2019-08-06 06-AM,LTCUSD,96.37,98.26,96.22,98.05,957.16,93126.34
2019-08-06 05-AM,LTCUSD,95.57,96.37,95.49,96.37,487.89,46792.53
2019-08-06 04-AM,LTCUSD,95.46,95.58,95.12,95.57,42.19,4022.36
2019-08-06 03-AM,LTCUSD,95.39,95.82,95.17,95.46,43.46,4144.73
2019-08-06 02-AM,LTCUSD,94.99,95.65,94.71,95.39,409.62,38945.56
2019-08-06 01-AM,LTCUSD,95.76,95.76,93.81,94.99,3098.5,293711.33
2019-08-06 12-AM,LTCUSD,96.21,96.36,95.51,95.76,1278.66,122699.13
2019-08-05 11-PM,LTCUSD,97.69,97.69,94.8,96.21,6071.25,582433.9
2019-08-05 10-PM,LTCUSD,98.32,98.32,97.48,97.69,1404.39,137253.28
2019-08-05 09-PM,LTCUSD,97.52,98.36,97.32,98.32,1054.59,103336.68
2019-08-05 08-PM,LTCUSD,97.67,98.54,97.45,97.52,480.09,46883.56
2019-08-05 07-PM,LTCUSD,98.41,98.56,97.6,97.67,1796.91,176063.42
2019-08-05 06-PM,LTCUSD,99.32,99.32,98.02,98.41,493.84,48801.39
2019-08-05 05-PM,LTCUSD,100.02,100.44,98.76,99.32,1395.31,138528.99
2019-08-05 04-PM,LTCUSD,98.67,100.89,98.38,100.02,2520.11,251468.83
2019-08-05 03-PM,LTCUSD,98.91,99.04,97.53,98.67,2076.73,204101.73
2019-08-05 02-PM,LTCUSD,97.89,99.42,97.89,98.91,1190.85,117754.56
2019-08-05 01-PM,LTCUSD,100.84,100.98,97.12,97.89,7269.4,716947.9
2019-08-05 12-PM,LTCUSD,102.11,102.58,100.31,100.84,3299.8,333512.95
2019-08-05 11-AM,LTCUSD,101.85,103.32,101.85,102.11,6086.19,623136.0
2019-08-05 10-AM,LTCUSD,98.26,106.93,98.26,101.85,18971.54,1946835.32
2019-08-05 09-AM,LTCUSD,97.29,98.95,96.97,98.26,2594.09,253870.48
2019-08-05 08-AM,LTCUSD,94.91,97.72,94.8,97.29,2847.05,274408.52
2019-08-05 07-AM,LTCUSD,94.49,95.22,94.46,94.91,883.8,83817.67
2019-08-05 06-AM,LTCUSD,94.75,94.84,94.4,94.49,2072.18,195791.86
2019-08-05 05-AM,LTCUSD,94.99,94.99,94.61,94.75,483.4,45795.31
2019-08-05 04-AM,LTCUSD,95.15,95.37,94.82,94.99,519.84,49362.91
2019-08-05 03-AM,LTCUSD,95.45,95.45,94.57,95.15,2237.91,212645.96
2019-08-05 02-AM,LTCUSD,95.39,95.64,94.7,95.45,1001.63,95242.2
2019-08-05 01-AM,LTCUSD,95.02,95.96,95.02,95.39,1549.21,148295.87
2019-08-05 12-AM,LTCUSD,92.91,96.8,92.91,95.02,4540.45,432717.54
2019-08-04 11-PM,LTCUSD,93.01,93.37,92.82,92.91,207.34,19290.54
2019-08-04 10-PM,LTCUSD,93,93.42,93,93.01,328.19,30569.48
2019-08-04 09-PM,LTCUSD,92.67,93,91.96,93,833.02,76937.15
2019-08-04 08-PM,LTCUSD,92.5,93.09,92.5,92.67,321.41,29819.71
2019-08-04 07-PM,LTCUSD,93.19,93.37,92.39,92.5,830.54,77213.13
2019-08-04 06-PM,LTCUSD,93.07,93.53,93.07,93.19,583.87,54495.29
2019-08-04 05-PM,LTCUSD,93.6,93.8,92.94,93.07,581.12,54267.49
2019-08-04 04-PM,LTCUSD,93.39,94.09,93.27,93.6,1528.93,143600.92
2019-08-04 03-PM,LTCUSD,93.9,94.01,93.39,93.39,1503.03,140812.15
2019-08-04 02-PM,LTCUSD,93.09,94,93.09,93.9,428.13,40098.37
2019-08-04 01-PM,LTCUSD,91.07,94.33,91.07,93.09,4428.21,412061.59
2019-08-04 12-PM,LTCUSD,91.89,91.99,91.07,91.07,490.66,44807.88
2019-08-04 11-AM,LTCUSD,91.95,91.99,91.84,91.89,77.82,7153.58
2019-08-04 10-AM,LTCUSD,92.06,92.07,91.78,91.95,144.2,13271.55
2019-08-04 09-AM,LTCUSD,92.08,92.08,91.67,92.06,138.76,12725.08
2019-08-04 08-AM,LTCUSD,91.65,92.36,91.65,92.08,116.57,10724.78
2019-08-04 07-AM,LTCUSD,91.8,91.98,91.65,91.65,160.19,14696.92
2019-08-04 06-AM,LTCUSD,91.32,92,91.32,91.8,571.34,52515.61
2019-08-04 05-AM,LTCUSD,91.41,91.59,90.91,91.32,272.57,24893.1
2019-08-04 04-AM,LTCUSD,91.24,91.67,90.65,91.41,2037.95,185679.3
2019-08-04 03-AM,LTCUSD,93.91,93.91,90.46,91.24,6202.54,570158.6
2019-08-04 02-AM,LTCUSD,94.45,94.45,93.91,93.91,118.68,11176.88
2019-08-04 01-AM,LTCUSD,94.67,94.74,94.45,94.45,8.746,827.8
2019-08-04 12-AM,LTCUSD,94.16,94.8,94.16,94.67,639.36,60443.87
2019-08-03 11-PM,LTCUSD,94.31,94.33,93.92,94.16,291.76,27447.85
2019-08-03 10-PM,LTCUSD,93.9,94.31,93.56,94.31,274.82,25761.98
2019-08-03 09-PM,LTCUSD,94.74,94.74,93.85,93.9,509.18,47955.58
2019-08-03 08-PM,LTCUSD,94.69,94.99,94.69,94.74,166.6,15793.28
2019-08-03 07-PM,LTCUSD,95.24,95.41,94.4,94.69,505.65,48067.17
2019-08-03 06-PM,LTCUSD,95.37,95.37,95.19,95.24,405.56,38633.94
2019-08-03 05-PM,LTCUSD,95.12,95.4,95.12,95.37,531.5,50638.36
2019-08-03 04-PM,LTCUSD,94.76,95.86,94.76,95.12,776.26,74002.48
2019-08-03 03-PM,LTCUSD,95.12,95.22,94.33,94.76,1303.6,123720.79
2019-08-03 02-PM,LTCUSD,95.38,95.62,94.93,95.12,184.54,17555.83
2019-08-03 01-PM,LTCUSD,95.24,95.66,95.24,95.38,1116.48,106662.33
2019-08-03 12-PM,LTCUSD,95.12,95.27,94.8,95.24,259.4,24661.25
2019-08-03 11-AM,LTCUSD,95.06,95.27,94.99,95.12,150.76,14341.29
2019-08-03 10-AM,LTCUSD,94.71,95.19,94.7,95.06,153.31,14565.13
2019-08-03 09-AM,LTCUSD,95.09,95.69,94.24,94.71,1063.58,101018.6
2019-08-03 08-AM,LTCUSD,95.92,95.92,95.09,95.09,416.08,39701.74
2019-08-03 07-AM,LTCUSD,95.36,95.92,95.18,95.92,860.92,82141.99
2019-08-03 06-AM,LTCUSD,94.7,95.58,94.7,95.36,328.03,31320.19
2019-08-03 05-AM,LTCUSD,95.69,95.69,94.41,94.7,791.06,74973.66
2019-08-03 04-AM,LTCUSD,95.96,96,95.29,95.69,748.45,71602.92
2019-08-03 03-AM,LTCUSD,96.03,96.39,95.63,95.96,1160.89,111437.18
2019-08-03 02-AM,LTCUSD,95.57,96.57,95.24,96.03,2713.39,261108.65
2019-08-03 01-AM,LTCUSD,94.14,96.12,94.14,95.57,2194.08,209466.14
2019-08-03 12-AM,LTCUSD,94.89,94.89,94.01,94.14,397.45,37543.62
2019-08-02 11-PM,LTCUSD,94.92,95.13,94.73,94.89,627.76,59570.96
2019-08-02 10-PM,LTCUSD,94,95.1,93.84,94.92,544.4,51473.93
2019-08-02 09-PM,LTCUSD,93.73,94,93,94,545.77,51051.23
2019-08-02 08-PM,LTCUSD,93.35,93.87,92.91,93.73,866.81,80804.16
2019-08-02 07-PM,LTCUSD,93.83,93.91,93,93.35,1234.18,115141.16
2019-08-02 06-PM,LTCUSD,94.02,94.35,93.64,93.83,893.04,83987.44
2019-08-02 05-PM,LTCUSD,93.99,94.27,93.42,94.02,916.35,86058.08
2019-08-02 04-PM,LTCUSD,96.43,97.28,92.72,93.99,8437.95,796852.9
2019-08-02 03-PM,LTCUSD,97.17,97.18,96.2,96.43,560.96,54228.55
2019-08-02 02-PM,LTCUSD,97.01,97.4,97,97.17,179.99,17482.67
2019-08-02 01-PM,LTCUSD,97.34,97.34,96.65,97.01,162.93,15802.21
2019-08-02 12-PM,LTCUSD,97.12,97.45,97.02,97.34,350.38,34038.18
2019-08-02 11-AM,LTCUSD,97.42,97.42,97.01,97.12,253.28,24645.71
2019-08-02 10-AM,LTCUSD,97.1,97.6,97.08,97.42,310.35,30246.06
2019-08-02 09-AM,LTCUSD,97.67,97.9,96.66,97.1,1860.67,180612.93
2019-08-02 08-AM,LTCUSD,98.12,98.27,97.65,97.67,829.14,81145.66
2019-08-02 07-AM,LTCUSD,98.13,98.72,98,98.12,1204.96,118456.71
2019-08-02 06-AM,LTCUSD,97.25,98.29,97.2,98.13,1461.04,142804.13
2019-08-02 05-AM,LTCUSD,96.92,97.39,96.83,97.25,1147.12,111333.92
2019-08-02 04-AM,LTCUSD,96.37,97.37,96.37,96.92,316.62,30657.15
2019-08-02 03-AM,LTCUSD,97.29,97.68,96.08,96.37,800.07,77425.75
2019-08-02 02-AM,LTCUSD,97.91,97.91,97.16,97.29,149.24,14554.95
2019-08-02 01-AM,LTCUSD,97.75,97.91,97.43,97.91,366.04,35730.11
2019-08-02 12-AM,LTCUSD,98.94,99.05,96.95,97.75,2094.56,205530.81
2019-08-01 11-PM,LTCUSD,99.1,99.21,98.57,98.94,519.77,51473.48
2019-08-01 10-PM,LTCUSD,98.91,99.55,98.89,99.1,2156.34,214176.84
2019-08-01 09-PM,LTCUSD,98.89,99.02,98.26,98.91,1529.75,150856.97
2019-08-01 08-PM,LTCUSD,99.27,100.05,98.89,98.89,2399.35,238568.81
2019-08-01 07-PM,LTCUSD,99.9,100.72,99.27,99.27,1617.09,161887.18
2019-08-01 06-PM,LTCUSD,99.14,100.11,98.68,99.9,2881.7,286928.74
2019-08-01 05-PM,LTCUSD,98.69,99.18,97.99,99.14,1569.93,154982.06
2019-08-01 04-PM,LTCUSD,97.51,98.75,97.04,98.69,528.69,51905.13
2019-08-01 03-PM,LTCUSD,96.94,97.72,96.94,97.51,346.36,33787.49
2019-08-01 02-PM,LTCUSD,98.53,98.53,96.94,96.94,535.61,52066.16
2019-08-01 01-PM,LTCUSD,98.13,98.8,97.81,98.53,1025.51,101222.48
2019-08-01 12-PM,LTCUSD,97.43,99.02,97.43,98.13,1191.37,117127.07
2019-08-01 11-AM,LTCUSD,96.5,97.44,96.42,97.43,678.15,65921.14
2019-08-01 10-AM,LTCUSD,96.77,96.77,96.05,96.5,153.44,14769.22
2019-08-01 09-AM,LTCUSD,96.92,96.92,96.33,96.77,37.74,3643.06
2019-08-01 08-AM,LTCUSD,96.92,97.03,96.83,96.92,240.55,23326.5
2019-08-01 07-AM,LTCUSD,96.76,96.92,96.4,96.92,497.34,48052.96
2019-08-01 06-AM,LTCUSD,96.2,96.76,95.79,96.76,1449.08,139267.78
2019-08-01 05-AM,LTCUSD,96.67,97.3,95.8,96.2,1912.35,184095.3
2019-08-01 04-AM,LTCUSD,96.6,96.79,96.4,96.67,471.14,45459.38
2019-08-01 03-AM,LTCUSD,97.22,97.22,96.38,96.6,441.53,42648.08
2019-08-01 02-AM,LTCUSD,97.2,97.48,96.87,97.22,637.69,61951.7
2019-08-01 01-AM,LTCUSD,97.84,98.14,96.5,97.2,1268.55,123407.1
2019-08-01 12-AM,LTCUSD,98.85,99.9,97.81,97.84,1592.95,157210.19
2019-07-31 11-PM,LTCUSD,99.17,99.17,98.54,98.85,257.48,25429.6
2019-07-31 10-PM,LTCUSD,99.57,99.7,98.06,99.17,773.77,76461.55
2019-07-31 09-PM,LTCUSD,98.5,99.89,98.25,99.57,689.28,68248.53
2019-07-31 08-PM,LTCUSD,97.9,99.06,97.72,98.5,406.88,40071.32
2019-07-31 07-PM,LTCUSD,98.43,98.9,97.49,97.9,817.78,80197.08
2019-07-31 06-PM,LTCUSD,96.61,99.51,96,98.43,3630.54,356602.22
2019-07-31 05-PM,LTCUSD,95.37,96.61,95.03,96.61,1685.73,161006.87
