Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume BTC
2019-08-07,ZECBTC,0.005463,0.005465,0.005437,0.005456,3.236,0.01764
2019-08-06,ZECBTC,0.00565,0.005715,0.005377,0.005463,2255.91,12.42
2019-08-05,ZECBTC,0.006018,0.006018,0.005629,0.00565,2895.55,16.51
2019-08-04,ZECBTC,0.005998,0.006066,0.005892,0.006007,1129.83,6.712
2019-08-03,ZECBTC,0.006301,0.006323,0.005987,0.006009,2370.43,14.44
2019-08-02,ZECBTC,0.006497,0.006501,0.006312,0.006312,1155.54,7.405
2019-08-01,ZECBTC,0.006737,0.00675,0.006464,0.006497,1723.8,11.43
2019-07-31,ZECBTC,0.006947,0.006971,0.00668,0.006737,1787.03,12.14
2019-07-30,ZECBTC,0.0071,0.0071,0.006927,0.006967,676.98,4.739
2019-07-29,ZECBTC,0.007206,0.007232,0.007038,0.00708,736.7,5.224
2019-07-28,ZECBTC,0.007285,0.007322,0.007146,0.007206,1031.79,7.479
2019-07-27,ZECBTC,0.007255,0.00734,0.007142,0.007282,624.57,4.52
2019-07-26,ZECBTC,0.007209,0.00737,0.007209,0.007255,827.57,6.027
2019-07-25,ZECBTC,0.007147,0.007186,0.007038,0.007068,1485.66,10.58
2019-07-24,ZECBTC,0.00715,0.007295,0.007062,0.00723,1095.69,7.815
2019-07-23,ZECBTC,0.007086,0.007229,0.006991,0.00715,1186.22,8.387
2019-07-22,ZECBTC,0.007132,0.007161,0.006942,0.007086,2353.59,16.61
2019-07-21,ZECBTC,0.007252,0.007252,0.00708,0.007132,1771.45,12.65
2019-07-20,ZECBTC,0.007166,0.007355,0.007164,0.007252,2235.88,16.28
2019-07-19,ZECBTC,0.007436,0.00751,0.007009,0.007166,4062.76,29.25
2019-07-18,ZECBTC,0.007656,0.007656,0.00756,0.007603,55.03,0.417
2019-07-17,ZECBTC,0.00709,0.00778,0.007086,0.007656,1790.31,13.38
2019-07-16,ZECBTC,0.00739,0.007474,0.006783,0.00709,4568.9,32.75
2019-07-15,ZECBTC,0.008064,0.008089,0.00729,0.00739,3280.87,24.94
2019-07-14,ZECBTC,0.007878,0.008093,0.007655,0.008064,2912.2,22.82
2019-07-13,ZECBTC,0.00789,0.008001,0.007705,0.007878,1683.46,13.23
2019-07-12,ZECBTC,0.007735,0.00789,0.007666,0.00789,1547.62,12.02
2019-07-11,ZECBTC,0.008028,0.008074,0.007641,0.007735,3793.08,29.73
2019-07-10,ZECBTC,0.00805,0.008152,0.00769,0.008028,4695.95,37.02
2019-07-09,ZECBTC,0.008579,0.008587,0.007907,0.00805,4315.51,35.6
2019-07-08,ZECBTC,0.009305,0.009324,0.008512,0.008579,2263.52,19.98
2019-07-07,ZECBTC,0.009236,0.00931,0.00902,0.009305,1280.63,11.77
2019-07-06,ZECBTC,0.009095,0.009329,0.008822,0.009236,1433.05,12.94
2019-07-05,ZECBTC,0.009008,0.009247,0.008865,0.009095,1888.21,17.04
2019-07-04,ZECBTC,0.008831,0.009092,0.008702,0.009008,5785.42,51.12
2019-07-03,ZECBTC,0.009421,0.009421,0.00881,0.008831,2486.06,22.7
2019-07-02,ZECBTC,0.009815,0.009991,0.009374,0.009421,3748.33,36.6
2019-07-01,ZECBTC,0.009572,0.01006,0.009401,0.009815,4130.34,39.61
2019-06-30,ZECBTC,0.009596,0.009596,0.009302,0.009572,2321.64,21.88
2019-06-29,ZECBTC,0.009003,0.009616,0.00896,0.009596,4774.67,44.41
2019-06-28,ZECBTC,0.009477,0.01024,0.009,0.009003,13094.18,126.68
2019-06-27,ZECBTC,0.008651,0.0095,0.008367,0.009477,9578.83,85.75
2019-06-26,ZECBTC,0.008928,0.009705,0.008202,0.008651,15631.79,137.62
2019-06-25,ZECBTC,0.009845,0.009921,0.0089,0.008928,4646.03,43.5
2019-06-24,ZECBTC,0.01009,0.01018,0.0098,0.009845,1823.14,18.16
2019-06-23,ZECBTC,0.01055,0.01068,0.009925,0.01009,2225.96,23.06
2019-06-22,ZECBTC,0.01084,0.01095,0.01013,0.01055,5796.77,60.69
2019-06-21,ZECBTC,0.01148,0.01196,0.01077,0.01084,2041.67,23.09
2019-06-20,ZECBTC,0.01192,0.01194,0.01137,0.01148,2317.6,26.95
2019-06-19,ZECBTC,0.01234,0.0126,0.01177,0.01192,6564.36,80.44
2019-06-18,ZECBTC,0.01101,0.01252,0.01095,0.01234,11811.4,138.94
2019-06-17,ZECBTC,0.01046,0.01127,0.01026,0.01101,5989.25,64.32
2019-06-16,ZECBTC,0.01047,0.01056,0.01003,0.01046,2403.85,24.58
2019-06-15,ZECBTC,0.01051,0.01085,0.01044,0.01047,1414.61,15.0
2019-06-14,ZECBTC,0.01067,0.01159,0.0104,0.01051,4419.97,48.49
2019-06-13,ZECBTC,0.01117,0.01123,0.01067,0.01067,1804.16,19.71
2019-06-12,ZECBTC,0.01009,0.01129,0.01006,0.01117,5977.27,64.11
2019-06-11,ZECBTC,0.01,0.01017,0.00987,0.01009,1263.4,12.63
2019-06-10,ZECBTC,0.01012,0.01027,0.0099,0.01,2156.58,21.85
2019-06-09,ZECBTC,0.01019,0.01031,0.00992,0.01012,1652.29,16.7
2019-06-08,ZECBTC,0.01045,0.01061,0.01013,0.01019,1743.15,18.07
2019-06-07,ZECBTC,0.0102,0.01055,0.01014,0.01045,2426.02,25.14
2019-06-06,ZECBTC,0.01035,0.01037,0.01013,0.0102,746.31,7.66
2019-06-05,ZECBTC,0.01008,0.01035,0.00996,0.01035,1507.4,15.15
2019-06-04,ZECBTC,0.0103,0.0108,0.01004,0.01008,2260.67,23.34
2019-06-03,ZECBTC,0.01018,0.01031,0.00999,0.0103,2330.83,23.65
2019-06-02,ZECBTC,0.01005,0.01027,0.009966,0.01018,953.33,9.64
2019-06-01,ZECBTC,0.01052,0.0108,0.009908,0.01005,2334.17,24.14
2019-05-31,ZECBTC,0.01005,0.01064,0.01,0.01052,2660.21,27.36
2019-05-30,ZECBTC,0.009816,0.01125,0.009723,0.01005,10973.74,115.59
2019-05-29,ZECBTC,0.009766,0.01019,0.00934,0.009816,3743.49,36.43
2019-05-28,ZECBTC,0.008689,0.01013,0.008689,0.009766,10079.71,97.75
2019-05-27,ZECBTC,0.008755,0.008779,0.008588,0.008689,2682.07,23.25
2019-05-26,ZECBTC,0.008996,0.009103,0.00855,0.008755,2219.88,19.62
2019-05-25,ZECBTC,0.009085,0.009143,0.00893,0.008996,1594.66,14.46
2019-05-24,ZECBTC,0.009146,0.009357,0.009059,0.009085,1923.62,17.68
2019-05-23,ZECBTC,0.00921,0.0093,0.009,0.009146,1637.04,14.92
2019-05-22,ZECBTC,0.009419,0.009466,0.009121,0.00921,3404.82,31.31
2019-05-21,ZECBTC,0.009598,0.009598,0.009386,0.009419,1925.17,18.28
2019-05-20,ZECBTC,0.00955,0.00989,0.009416,0.009598,1473.24,14.1
2019-05-19,ZECBTC,0.009925,0.009944,0.009418,0.00955,1358.62,12.99
2019-05-18,ZECBTC,0.009929,0.01006,0.00974,0.009925,2336.74,23.17
2019-05-17,ZECBTC,0.009538,0.01019,0.009124,0.009929,8061.75,77.93
2019-05-16,ZECBTC,0.009447,0.009939,0.00909,0.009538,10658.96,102.12
2019-05-15,ZECBTC,0.008478,0.009447,0.008425,0.009447,7015.38,63.79
2019-05-14,ZECBTC,0.008117,0.008588,0.007979,0.008478,4749.73,39.44
2019-05-13,ZECBTC,0.008683,0.008777,0.007972,0.008117,4472.81,37.43
2019-05-12,ZECBTC,0.008871,0.008885,0.0085,0.008683,3675.92,31.73
2019-05-11,ZECBTC,0.009055,0.00917,0.00838,0.008871,3799.0,33.82
2019-05-10,ZECBTC,0.00917,0.009227,0.008914,0.009055,2058.04,18.69
2019-05-09,ZECBTC,0.0097,0.009737,0.009041,0.00917,4954.04,46.31
2019-05-08,ZECBTC,0.009831,0.009891,0.0097,0.0097,3241.46,31.7
2019-05-07,ZECBTC,0.01049,0.01059,0.01014,0.01014,950.58,9.78
2019-05-06,ZECBTC,0.01034,0.01062,0.01028,0.01049,5391.39,56.44
2019-05-05,ZECBTC,0.01043,0.01052,0.01023,0.01034,870.04,9.01
2019-05-04,ZECBTC,0.01092,0.01095,0.01034,0.01043,418.32,4.44
2019-05-03,ZECBTC,0.0109,0.011,0.01045,0.01092,1811.19,19.64
2019-05-02,ZECBTC,0.01131,0.01135,0.01083,0.0109,3766.6,41.5
2019-05-01,ZECBTC,0.01138,0.01147,0.01116,0.01131,1045.38,11.86
2019-04-30,ZECBTC,0.01108,0.01141,0.01103,0.01138,3590.43,40.18
2019-04-29,ZECBTC,0.01138,0.01144,0.01102,0.01108,6417.85,71.73
2019-04-28,ZECBTC,0.01165,0.01173,0.01134,0.01138,871.38,10.03
2019-04-27,ZECBTC,0.0117,0.01182,0.0111,0.01165,2166.05,24.61
2019-04-26,ZECBTC,0.01181,0.01205,0.0112,0.0117,2351.57,27.22
2019-04-25,ZECBTC,0.01201,0.01219,0.0117,0.01181,1850.43,22.04
2019-04-24,ZECBTC,0.01215,0.01218,0.01156,0.01201,2749.74,32.56
2019-04-23,ZECBTC,0.01288,0.01291,0.01212,0.01215,1765.05,22.06
2019-04-22,ZECBTC,0.01292,0.01309,0.01263,0.01288,1390.73,17.88
2019-04-21,ZECBTC,0.01308,0.01314,0.01273,0.01292,1899.6,24.53
2019-04-20,ZECBTC,0.01318,0.01322,0.01299,0.01308,587.77,7.69
2019-04-19,ZECBTC,0.01339,0.01344,0.01312,0.01318,794.67,10.6
2019-04-18,ZECBTC,0.01356,0.01369,0.01335,0.01339,1318.74,17.78
2019-04-17,ZECBTC,0.01331,0.0137,0.01303,0.01356,1356.21,17.97
2019-04-16,ZECBTC,0.01342,0.01348,0.01326,0.01331,959.64,12.82
2019-04-15,ZECBTC,0.01357,0.01363,0.01312,0.01342,1342.11,17.92
2019-04-14,ZECBTC,0.01369,0.01369,0.01337,0.01357,838.74,11.36
2019-04-13,ZECBTC,0.01407,0.01407,0.01362,0.01369,862.46,11.85
2019-04-12,ZECBTC,0.01386,0.01424,0.01364,0.01407,2391.37,33.66
2019-04-11,ZECBTC,0.01356,0.01388,0.01277,0.01386,3984.09,53.51
2019-04-10,ZECBTC,0.0136,0.01391,0.01345,0.01356,2570.95,35.08
2019-04-09,ZECBTC,0.01381,0.01389,0.01334,0.0136,2435.88,32.96
2019-04-08,ZECBTC,0.01439,0.0145,0.01364,0.01381,4250.41,59.06
2019-04-07,ZECBTC,0.01411,0.01447,0.01389,0.01439,2375.1,33.73
2019-04-06,ZECBTC,0.01436,0.01438,0.01388,0.01411,2331.68,32.92
2019-04-05,ZECBTC,0.01369,0.01459,0.01363,0.01436,3856.33,54.4
2019-04-04,ZECBTC,0.01397,0.01412,0.01343,0.01369,2921.54,40.32
2019-04-03,ZECBTC,0.01439,0.015,0.01362,0.01397,6365.39,92.34
2019-04-02,ZECBTC,0.01512,0.01513,0.01314,0.01439,8199.42,115.32
2019-04-01,ZECBTC,0.01436,0.01533,0.01418,0.01512,5148.68,76.95
2019-03-19,ZECBTC,0.01346,0.0136,0.01346,0.01353,184.96,2.5
2019-03-18,ZECBTC,0.01343,0.01365,0.01333,0.01346,2600.46,35.18
2019-03-17,ZECBTC,0.01356,0.01362,0.01331,0.01343,1676.52,22.49
2019-03-16,ZECBTC,0.01355,0.01365,0.01339,0.01356,2798.7,37.83
2019-03-15,ZECBTC,0.01339,0.01365,0.01333,0.01355,2311.72,31.25
2019-03-14,ZECBTC,0.0132,0.01343,0.01305,0.01339,3241.91,42.92
2019-03-13,ZECBTC,0.01362,0.01369,0.01311,0.0132,3609.64,48.36
2019-03-12,ZECBTC,0.01277,0.01366,0.0126,0.01362,9948.3,130.86
2019-03-11,ZECBTC,0.01287,0.01292,0.01268,0.01277,1955.1,25.01
2019-03-10,ZECBTC,0.01295,0.01305,0.01271,0.01287,2705.17,34.76
2019-03-09,ZECBTC,0.01273,0.01303,0.01263,0.01295,3211.0,41.23
2019-03-08,ZECBTC,0.01295,0.01295,0.01252,0.01273,2261.53,28.76
2019-03-07,ZECBTC,0.01293,0.01303,0.01281,0.01295,1870.34,24.2
2019-03-06,ZECBTC,0.01303,0.01308,0.01281,0.01293,2409.54,31.18
2019-03-05,ZECBTC,0.01301,0.01333,0.01284,0.01303,1575.43,20.57
2019-03-04,ZECBTC,0.01321,0.01322,0.01286,0.01301,2215.1,28.79
2019-03-03,ZECBTC,0.0134,0.01341,0.01317,0.01321,498.97,6.63
2019-03-02,ZECBTC,0.01347,0.01359,0.01317,0.0134,1711.38,22.85
2019-03-01,ZECBTC,0.01349,0.01358,0.01333,0.01347,232.83,3.13
2019-02-28,ZECBTC,0.01349,0.01349,0.01349,0.01349,0.0,0.0
2019-02-27,ZECBTC,0.01366,0.0137,0.0134,0.01349,904.52,12.31
2019-02-26,ZECBTC,0.01362,0.0137,0.01347,0.01366,1720.83,23.38
2019-02-25,ZECBTC,0.01362,0.0138,0.01344,0.01362,2574.1,34.92
2019-02-24,ZECBTC,0.01372,0.01423,0.0133,0.01362,3258.18,44.81
2019-02-23,ZECBTC,0.01342,0.01386,0.01341,0.01372,2049.15,27.82
2019-02-22,ZECBTC,0.0135,0.0139,0.01342,0.01342,2436.85,33.28
2019-02-21,ZECBTC,0.01377,0.01379,0.01341,0.0135,2105.69,28.64
2019-02-20,ZECBTC,0.0139,0.01397,0.0136,0.01377,1911.18,26.22
2019-02-19,ZECBTC,0.01393,0.01426,0.01385,0.0139,1677.31,23.48
2019-02-18,ZECBTC,0.0142,0.01442,0.01385,0.01393,2199.21,31.04
2019-02-17,ZECBTC,0.01422,0.01422,0.01393,0.0142,1296.24,18.2
2019-02-16,ZECBTC,0.01409,0.01422,0.01399,0.01422,850.65,11.97
2019-02-15,ZECBTC,0.0143,0.0144,0.01401,0.01409,2493.59,35.38
2019-02-14,ZECBTC,0.01457,0.01477,0.01428,0.0143,908.51,13.11
2019-02-13,ZECBTC,0.01477,0.0153,0.01457,0.01457,7960.16,117.69
2019-02-12,ZECBTC,0.01406,0.01484,0.01406,0.01477,6424.44,92.74
2019-02-11,ZECBTC,0.01368,0.0142,0.0135,0.01406,2224.75,30.9
2019-02-10,ZECBTC,0.01365,0.01385,0.01341,0.01368,1832.31,24.85
2019-02-09,ZECBTC,0.01359,0.01389,0.01347,0.01365,1113.24,15.22
2019-02-08,ZECBTC,0.01377,0.01416,0.0135,0.01359,3087.78,42.41
2019-02-07,ZECBTC,0.01359,0.0139,0.01357,0.01377,2251.9,31.1
2019-02-06,ZECBTC,0.01392,0.01392,0.01333,0.01359,2806.69,38.12
2019-02-05,ZECBTC,0.014,0.01403,0.01385,0.01392,1172.61,16.33
2019-02-04,ZECBTC,0.01397,0.01402,0.01386,0.014,1047.84,14.62
2019-02-03,ZECBTC,0.01406,0.0142,0.01397,0.01397,811.01,11.38
2019-02-02,ZECBTC,0.01398,0.01416,0.01398,0.01406,942.28,13.28
2019-02-01,ZECBTC,0.01423,0.01423,0.01398,0.01398,1039.49,14.6
2019-01-31,ZECBTC,0.01433,0.01443,0.01416,0.01423,1195.65,17.07
2019-01-30,ZECBTC,0.01413,0.0144,0.0141,0.01433,1601.21,22.82
2019-01-29,ZECBTC,0.0143,0.01435,0.01399,0.01413,1441.53,20.34
2019-01-28,ZECBTC,0.01432,0.01468,0.01398,0.0143,2973.33,42.37
2019-01-27,ZECBTC,0.01456,0.01456,0.0143,0.01432,1563.18,22.56
2019-01-26,ZECBTC,0.01464,0.01467,0.0145,0.01456,848.84,12.37
2019-01-25,ZECBTC,0.01494,0.01494,0.01452,0.01464,1357.68,20.0
2019-01-24,ZECBTC,0.01465,0.015,0.01451,0.01494,2912.4,43.07
2019-01-23,ZECBTC,0.01469,0.01471,0.0145,0.01465,2609.75,38.06
2019-01-22,ZECBTC,0.01467,0.01474,0.01448,0.01469,909.16,13.3
2019-01-21,ZECBTC,0.01469,0.0148,0.0145,0.01467,980.34,14.35
2019-01-20,ZECBTC,0.0146,0.01477,0.01446,0.01469,1908.61,27.83
2019-01-19,ZECBTC,0.01464,0.01472,0.01453,0.0146,1935.36,28.29
2019-01-18,ZECBTC,0.01482,0.01486,0.01454,0.01464,1828.3,26.78
2019-01-17,ZECBTC,0.01465,0.01488,0.01456,0.01482,2728.85,40.22
2019-01-16,ZECBTC,0.01477,0.01502,0.01453,0.01465,1544.32,22.93
2019-01-15,ZECBTC,0.01516,0.0152,0.01471,0.01477,1145.31,17.06
2019-01-14,ZECBTC,0.01494,0.0154,0.01487,0.01516,920.49,13.89
2019-01-13,ZECBTC,0.01533,0.01541,0.01485,0.01494,1445.36,22.02
