Created on 08-11-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1565481600.0,2019-08-11 00:00:00,LTCAUD,125.35,125.35,125.35,125.35,0.0
1565478000.0,2019-08-10 23:00:00,LTCAUD,125.35,125.35,125.35,125.35,0.0
1565474400.0,2019-08-10 22:00:00,LTCAUD,125.35,125.35,125.35,125.35,0.0
1565470800.0,2019-08-10 21:00:00,LTCAUD,127.73,149.72,125.35,125.35,103.0724
1565467200.0,2019-08-10 20:00:00,LTCAUD,127.64,142.99,126.46,127.53,98.75
1565463600.0,2019-08-10 19:00:00,LTCAUD,126.75,149.8,125.58,128.46,104.0134
1565460000.0,2019-08-10 18:00:00,LTCAUD,128.96,149.71,125.78,127.28,106.1162
1565456400.0,2019-08-10 17:00:00,LTCAUD,124.58,149.44,120.95,127.87,96.0007
1565452800.0,2019-08-10 16:00:00,LTCAUD,122.12,135.66,122.12,124.58,93.5716
1565449200.0,2019-08-10 15:00:00,LTCAUD,121.8,149.81,121.76,123.21,97.7185
1565445600.0,2019-08-10 14:00:00,LTCAUD,123.78,149.05,121.51,121.8,79.3672
1565442000.0,2019-08-10 13:00:00,LTCAUD,144.69,146.17,122.34,123.78,102.0155
1565438400.0,2019-08-10 12:00:00,LTCAUD,122.51,147.16,121.67,144.69,85.5153
1565434800.0,2019-08-10 11:00:00,LTCAUD,124.28,149.78,119.07,121.86,93.5081
1565431200.0,2019-08-10 10:00:00,LTCAUD,124.42,126.48,123.79,124.28,81.2409
1565427600.0,2019-08-10 09:00:00,LTCAUD,125.7,125.99,123.12,125.01,77.0237
1565424000.0,2019-08-10 08:00:00,LTCAUD,123.92,127.07,114.2,125.11,64.282
1565420400.0,2019-08-10 07:00:00,LTCAUD,126.46,126.73,123.42,125.17,86.7508
1565416800.0,2019-08-10 06:00:00,LTCAUD,126.0,127.12,120.86,125.74,90.1322
1565413200.0,2019-08-10 05:00:00,LTCAUD,126.33,127.08,125.48,125.76,84.6028
1565409600.0,2019-08-10 04:00:00,LTCAUD,126.81,127.07,125.79,126.21,82.3008
1565406000.0,2019-08-10 03:00:00,LTCAUD,125.77,127.11,125.06,126.25,73.9689
1565402400.0,2019-08-10 02:00:00,LTCAUD,126.02,127.06,124.55,125.77,85.2797
1565398800.0,2019-08-10 01:00:00,LTCAUD,126.14,127.22,124.47,125.74,78.9347
1565395200.0,2019-08-10 00:00:00,LTCAUD,123.48,148.54,122.9,126.14,97.4738
1565391600.0,2019-08-09 23:00:00,LTCAUD,123.68,145.42,122.65,123.13,85.9811
1565388000.0,2019-08-09 22:00:00,LTCAUD,125.26,147.14,122.64,123.68,83.5634
1565384400.0,2019-08-09 21:00:00,LTCAUD,123.99,135.74,123.77,125.26,85.446
1565380800.0,2019-08-09 20:00:00,LTCAUD,124.57,147.54,123.38,124.33,80.1718
1565377200.0,2019-08-09 19:00:00,LTCAUD,122.34,139.06,122.17,124.57,83.5232
1565373600.0,2019-08-09 18:00:00,LTCAUD,122.34,140.53,119.03,123.61,92.5102
1565370000.0,2019-08-09 17:00:00,LTCAUD,125.33,145.33,120.86,122.34,83.9706
1565366400.0,2019-08-09 16:00:00,LTCAUD,125.52,140.37,124.9,125.33,81.2701
1565362800.0,2019-08-09 15:00:00,LTCAUD,125.39,126.44,124.9,125.68,70.9433
1565359200.0,2019-08-09 14:00:00,LTCAUD,127.04,140.96,124.89,126.15,77.635
1565355600.0,2019-08-09 13:00:00,LTCAUD,125.15,143.61,124.43,127.04,90.1301
1565352000.0,2019-08-09 12:00:00,LTCAUD,124.91,147.32,124.46,125.15,84.9289
1565348400.0,2019-08-09 11:00:00,LTCAUD,124.34,139.95,123.96,125.78,89.6527
1565344800.0,2019-08-09 10:00:00,LTCAUD,127.31,134.76,123.68,125.6,93.1444
1565341200.0,2019-08-09 09:00:00,LTCAUD,128.91,150.0,120.7,127.02,120.1575
1565337600.0,2019-08-09 08:00:00,LTCAUD,130.52,151.24,128.89,128.91,84.2239
1565334000.0,2019-08-09 07:00:00,LTCAUD,130.97,130.97,128.69,129.5,90.8815
1565330400.0,2019-08-09 06:00:00,LTCAUD,131.08,131.17,128.86,130.12,84.0319
1565326800.0,2019-08-09 05:00:00,LTCAUD,131.44,131.44,129.3,130.02,68.4886
1565323200.0,2019-08-09 04:00:00,LTCAUD,131.38,132.04,129.89,130.24,67.4179
1565319600.0,2019-08-09 03:00:00,LTCAUD,131.81,132.06,129.15,131.38,84.6576
1565316000.0,2019-08-09 02:00:00,LTCAUD,130.73,131.77,129.59,130.76,93.4214
1565312400.0,2019-08-09 01:00:00,LTCAUD,131.13,132.07,129.79,129.79,77.7086
1565308800.0,2019-08-09 00:00:00,LTCAUD,131.53,133.08,130.72,130.94,89.0588
1565305200.0,2019-08-08 23:00:00,LTCAUD,133.02,133.67,131.16,132.07,68.6322
1565301600.0,2019-08-08 22:00:00,LTCAUD,132.04,134.04,130.88,133.02,45.6617
1565298000.0,2019-08-08 21:00:00,LTCAUD,129.97,133.89,129.74,132.54,51.8385
1565294400.0,2019-08-08 20:00:00,LTCAUD,130.48,144.35,129.42,131.33,53.9298
1565290800.0,2019-08-08 19:00:00,LTCAUD,133.0,133.0,130.48,130.48,44.0437
1565287200.0,2019-08-08 18:00:00,LTCAUD,131.83,147.09,131.27,133.0,70.4834
1565283600.0,2019-08-08 17:00:00,LTCAUD,130.79,147.73,129.63,131.92,85.5499
1565280000.0,2019-08-08 16:00:00,LTCAUD,130.33,132.05,128.42,131.85,57.8158
1565276400.0,2019-08-08 15:00:00,LTCAUD,130.71,146.3,128.74,130.33,69.4666
1565272800.0,2019-08-08 14:00:00,LTCAUD,130.5,131.12,128.72,130.71,51.7533
1565269200.0,2019-08-08 13:00:00,LTCAUD,132.46,132.83,130.35,130.66,64.978
1565265600.0,2019-08-08 12:00:00,LTCAUD,131.12,132.8,130.56,132.46,54.6622
1565262000.0,2019-08-08 11:00:00,LTCAUD,132.47,132.84,130.74,131.41,49.0947
1565258400.0,2019-08-08 10:00:00,LTCAUD,131.88,132.72,131.8,132.63,43.9203
1565254800.0,2019-08-08 09:00:00,LTCAUD,132.47,133.94,131.75,131.88,54.047
1565251200.0,2019-08-08 08:00:00,LTCAUD,132.23,133.11,130.71,132.47,68.1728
1565247600.0,2019-08-08 07:00:00,LTCAUD,131.05,133.11,128.72,133.11,63.4048
1565244000.0,2019-08-08 06:00:00,LTCAUD,131.91,132.82,129.9,130.34,79.1146
1565240400.0,2019-08-08 05:00:00,LTCAUD,131.68,133.46,131.52,131.91,97.6854
1565236800.0,2019-08-08 04:00:00,LTCAUD,133.41,133.92,131.35,131.6,72.9384
1565233200.0,2019-08-08 03:00:00,LTCAUD,133.49,134.79,132.52,134.2,66.3996
1565229600.0,2019-08-08 02:00:00,LTCAUD,132.53,151.67,132.09,133.49,74.5205
1565226000.0,2019-08-08 01:00:00,LTCAUD,132.71,133.28,132.09,132.49,81.9358
1565222400.0,2019-08-08 00:00:00,LTCAUD,132.61,133.3,132.08,132.71,56.3592
1565218800.0,2019-08-07 23:00:00,LTCAUD,134.74,134.75,132.3,133.46,47.3797
1565215200.0,2019-08-07 22:00:00,LTCAUD,133.97,152.76,132.29,134.74,55.5103
1565211600.0,2019-08-07 21:00:00,LTCAUD,131.27,134.8,129.97,132.95,58.4525
1565208000.0,2019-08-07 20:00:00,LTCAUD,130.29,132.8,129.25,130.76,52.3507
1565204400.0,2019-08-07 19:00:00,LTCAUD,131.35,132.3,129.06,130.91,60.8718
1565200800.0,2019-08-07 18:00:00,LTCAUD,132.36,133.36,130.68,130.69,53.1918
1565197200.0,2019-08-07 17:00:00,LTCAUD,129.99,133.47,129.15,132.36,37.7257
1565193600.0,2019-08-07 16:00:00,LTCAUD,133.14,134.19,128.77,130.74,43.757
1565190000.0,2019-08-07 15:00:00,LTCAUD,136.81,137.52,132.48,134.01,78.1952
1565186400.0,2019-08-07 14:00:00,LTCAUD,136.28,138.21,135.7,136.93,75.3419
1565182800.0,2019-08-07 13:00:00,LTCAUD,137.58,138.89,136.37,137.57,58.8094
1565179200.0,2019-08-07 12:00:00,LTCAUD,135.42,137.58,135.42,137.58,14.9609
1565175600.0,2019-08-07 11:00:00,LTCAUD,136.3,136.3,135.42,135.42,1.7393
1565172000.0,2019-08-07 10:00:00,LTCAUD,138.6,138.6,136.23,136.3,32.2907
1565168400.0,2019-08-07 09:00:00,LTCAUD,138.6,138.6,138.6,138.6,0.0
1565164800.0,2019-08-07 08:00:00,LTCAUD,138.6,138.6,138.6,138.6,0.0
1565161200.0,2019-08-07 07:00:00,LTCAUD,138.6,138.6,138.6,138.6,0.0
1565157600.0,2019-08-07 06:00:00,LTCAUD,138.6,138.6,138.6,138.6,0.0
