Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-07-03 10-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 09-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 08-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 07-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 06-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 05-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 04-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 03-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 02-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 01-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-03 12-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 11-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 10-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 09-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 08-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 07-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 06-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 05-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 04-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 03-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 02-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 01-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 12-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 11-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 10-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 09-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 08-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 07-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 06-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 05-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 04-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 03-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 02-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 01-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-02 12-AM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 11-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 10-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 09-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 08-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 07-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 06-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 05-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 04-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 03-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
2019-07-01 02-PM,ETHBTC,0.065,0.065,0.065,0.065,0.0,0.0
