Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-08-07 03-AM,LTCUSD,92.4,92.4,92.4,92.4,0.0,0.0
2019-08-07 02-AM,LTCUSD,92.4,92.4,92.4,92.4,0.0,0.0
2019-08-07 01-AM,LTCUSD,92.4,92.4,92.4,92.4,0.0,0.0
2019-08-07 12-AM,LTCUSD,93.04,93.04,92.4,92.4,75.21,6986.24
2019-08-06 11-PM,LTCUSD,91.13,93.35,91.13,93.04,230.7,21432.29
2019-08-06 10-PM,LTCUSD,92.2,92.2,91.13,91.13,11.33,1043.22
2019-08-06 09-PM,LTCUSD,92,92.62,91.23,92.2,254.02,23392.93
2019-08-06 08-PM,LTCUSD,92.27,92.48,92,92,10.54,971.8
2019-08-06 07-PM,LTCUSD,93.5,93.58,91.23,92.27,675.25,62093.44
2019-08-06 06-PM,LTCUSD,94.32,94.32,93.5,93.5,109.05,10208.63
2019-08-06 05-PM,LTCUSD,95.46,95.46,94.16,94.32,50.34,4778.34
2019-08-06 04-PM,LTCUSD,94.4,95.7,93.86,95.46,808.59,76213.23
2019-08-06 03-PM,LTCUSD,94.56,94.56,94.28,94.4,4.619,436.03
2019-08-06 02-PM,LTCUSD,95.16,95.16,94.56,94.56,2.734,259.21
2019-08-06 01-PM,LTCUSD,94.22,95.16,94.22,95.16,197.76,18776.27
2019-08-06 12-PM,LTCUSD,95.1,95.1,93.27,94.22,522.2,48895.49
2019-08-06 11-AM,LTCUSD,95.25,95.52,94.8,95.1,201.15,19141.72
2019-08-06 10-AM,LTCUSD,97.44,98.29,94.25,95.25,1362.9,131400.62
2019-08-06 09-AM,LTCUSD,97.15,97.46,97.15,97.44,63.76,6204.85
2019-08-06 08-AM,LTCUSD,97.97,98.24,97.15,97.15,36.74,3595.58
2019-08-06 07-AM,LTCUSD,97.91,99.1,97.46,97.97,214.21,21126.96
2019-08-06 06-AM,LTCUSD,95.95,98.21,95.95,97.91,139.86,13576.36
2019-08-06 05-AM,LTCUSD,95.3,96.13,95.3,95.95,225.45,21653.17
2019-08-06 04-AM,LTCUSD,95.7,95.7,95.06,95.3,20.18,1920.43
2019-08-06 03-AM,LTCUSD,95.53,95.7,95.41,95.7,9.538,911.59
2019-08-06 02-AM,LTCUSD,94.57,95.53,94.57,95.53,33.04,3146.54
2019-08-06 01-AM,LTCUSD,96.03,96.03,93.77,94.57,635.52,60732.92
2019-08-06 12-AM,LTCUSD,96.07,96.07,96.03,96.03,1.259,120.92
2019-08-05 11-PM,LTCUSD,97.55,97.55,94.8,96.17,1459.37,139735.75
2019-08-05 10-PM,LTCUSD,98,98.21,97.55,97.55,11.27,1103.69
2019-08-05 09-PM,LTCUSD,97.5,98.33,97.5,98,228.43,22398.06
2019-08-05 08-PM,LTCUSD,97.67,98.72,97.49,97.5,225.18,22030.05
2019-08-05 07-PM,LTCUSD,98.57,98.72,97.32,97.67,359.12,35044.62
2019-08-05 06-PM,LTCUSD,99.25,99.25,98.2,98.57,89.69,8854.2
2019-08-05 05-PM,LTCUSD,100.17,100.56,98.84,99.25,327.87,32547.46
2019-08-05 04-PM,LTCUSD,98.2,101,98.2,100.17,366.76,36690.3
2019-08-05 03-PM,LTCUSD,99,99.21,97.54,98.2,272.01,26766.54
2019-08-05 02-PM,LTCUSD,97.7,99.4,97.7,99,544.11,53804.07
2019-08-05 01-PM,LTCUSD,100.83,100.83,97.22,97.7,1616.63,161229.73
2019-08-05 12-PM,LTCUSD,102.31,102.44,100.42,100.83,333.28,33535.16
2019-08-05 11-AM,LTCUSD,102,103.01,101.09,102.31,593.18,60520.18
2019-08-05 10-AM,LTCUSD,98.42,106.79,98.42,102,3319.35,338796.44
2019-08-05 09-AM,LTCUSD,97.2,98.5,96.52,98.42,410.35,40082.98
2019-08-05 08-AM,LTCUSD,94.83,97.4,94.43,97.2,989.53,95461.45
2019-08-05 07-AM,LTCUSD,94.22,95.06,94.22,94.83,702.07,66669.51
2019-08-05 06-AM,LTCUSD,94.54,94.8,94.14,94.22,105.04,9917.81
2019-08-05 05-AM,LTCUSD,94.8,94.93,94.52,94.54,49.8,4713.28
2019-08-05 04-AM,LTCUSD,95.05,95.25,94.8,94.8,41.44,3936.4
2019-08-05 03-AM,LTCUSD,95.25,95.49,94.52,95.05,90.21,8573.87
2019-08-05 02-AM,LTCUSD,95.48,95.6,94.6,95.25,223.37,21200.51
2019-08-05 01-AM,LTCUSD,95.6,95.97,95.3,95.48,79.43,7590.62
2019-08-05 12-AM,LTCUSD,95.93,96.76,95.24,95.6,336.52,32218.77
2019-08-04 11-PM,LTCUSD,92.96,93.44,92.64,93.44,17.53,1625.79
2019-08-04 10-PM,LTCUSD,92.45,93.51,92.45,92.96,108.42,10096.16
2019-08-04 09-PM,LTCUSD,92.62,92.62,92,92.45,61.23,5642.24
2019-08-04 08-PM,LTCUSD,92.44,92.71,92.44,92.62,7.658,708.63
2019-08-04 07-PM,LTCUSD,93.15,93.15,92.44,92.44,47.72,4420.58
2019-08-04 06-PM,LTCUSD,93.15,93.15,93.15,93.15,9.126,850.08
2019-08-04 05-PM,LTCUSD,94,94,93.15,93.15,21.82,2035.48
2019-08-04 04-PM,LTCUSD,93.6,94,93.6,94,15.72,1476.99
2019-08-04 03-PM,LTCUSD,93.43,94,93.25,93.6,92.69,8678.01
2019-08-04 02-PM,LTCUSD,93.57,94,93.17,93.43,261.13,24355.14
2019-08-04 01-PM,LTCUSD,91.29,94.47,91.29,93.57,91.05,8534.93
2019-08-04 12-PM,LTCUSD,91.81,91.81,91.29,91.29,41.75,3817.69
2019-08-04 11-AM,LTCUSD,91.74,91.81,91.74,91.81,0.1408,12.92
2019-08-04 10-AM,LTCUSD,91.73,92.29,91.73,91.74,27.24,2503.5
2019-08-04 09-AM,LTCUSD,91.73,91.73,91.73,91.73,0.0,0.0
2019-08-04 08-AM,LTCUSD,91.87,91.9,91.69,91.73,84.39,7741.7
2019-08-04 07-AM,LTCUSD,91.91,92.29,91.87,91.87,249.66,23018.87
2019-08-04 06-AM,LTCUSD,91.24,92,91.24,91.91,110.78,10186.68
2019-08-04 05-AM,LTCUSD,91.24,91.55,90.72,91.24,83.02,7564.72
2019-08-04 04-AM,LTCUSD,90.96,91.79,90.96,91.24,48.9,4462.28
2019-08-04 03-AM,LTCUSD,94.01,94.01,90.75,90.96,240.56,22057.31
2019-08-04 02-AM,LTCUSD,94.58,94.58,94.01,94.01,1.374,129.56
2019-08-04 01-AM,LTCUSD,94.58,94.58,94.58,94.58,0.0,0.0
2019-08-04 12-AM,LTCUSD,94.01,94.58,94.01,94.58,8.678,819.45
2019-08-03 11-PM,LTCUSD,94,94.01,94,94.01,1.761,165.58
2019-08-03 10-PM,LTCUSD,93.93,94,93.8,94,57.59,5403.19
2019-08-03 09-PM,LTCUSD,94.57,94.57,93.93,93.93,11.94,1125.48
2019-08-03 08-PM,LTCUSD,94.44,94.94,94.44,94.57,5.321,503.48
2019-08-03 07-PM,LTCUSD,95.39,95.39,94.44,94.44,57.99,5503.9
2019-08-03 06-PM,LTCUSD,95.49,95.49,95.12,95.39,6.042,576.47
2019-08-03 05-PM,LTCUSD,95.7,95.7,95.49,95.49,3.986,380.61
2019-08-03 04-PM,LTCUSD,94.5,95.7,94.5,95.7,23.46,2242.71
2019-08-03 03-PM,LTCUSD,95.57,95.57,94.5,94.5,59.15,5601.36
2019-08-03 02-PM,LTCUSD,95.08,95.57,95.08,95.57,2.577,246.31
2019-08-03 01-PM,LTCUSD,95.38,95.57,95.08,95.08,9.355,891.83
2019-08-03 12-PM,LTCUSD,94.98,95.38,94.61,95.38,22.39,2131.0
2019-08-03 11-AM,LTCUSD,95.08,95.14,94.94,94.98,28.53,2709.45
2019-08-03 10-AM,LTCUSD,94.38,95.08,94.38,95.08,23.71,2254.06
2019-08-03 09-AM,LTCUSD,94.97,95.65,94.38,94.38,75.85,7204.93
2019-08-03 08-AM,LTCUSD,95.87,95.87,94.97,94.97,10.61,1011.06
2019-08-03 07-AM,LTCUSD,95.47,95.87,95.06,95.87,92.5,8837.84
2019-08-03 06-AM,LTCUSD,94.69,95.47,94.69,95.47,6.045,577.06
2019-08-03 05-AM,LTCUSD,95.58,95.58,94.68,94.69,20.95,1989.73
2019-08-03 04-AM,LTCUSD,95.8,95.8,95.41,95.58,9.217,880.75
2019-08-03 03-AM,LTCUSD,96.37,96.37,95.8,95.8,138.74,13292.14
2019-08-03 02-AM,LTCUSD,95.46,96.37,95.46,96.37,121.16,11625.67
2019-08-03 01-AM,LTCUSD,94.51,96.1,94.51,95.46,131.36,12591.5
2019-08-03 12-AM,LTCUSD,94.6,94.6,94.51,94.51,5.0,472.55
2019-08-02 11-PM,LTCUSD,95.01,95.16,94.6,94.6,65.1,6192.67
2019-08-02 10-PM,LTCUSD,93.82,95.01,93.82,95.01,201.33,19072.41
2019-08-02 09-PM,LTCUSD,93.41,93.82,93.2,93.82,6.233,581.77
2019-08-02 08-PM,LTCUSD,93.55,93.55,92.97,93.41,43.12,4010.45
2019-08-02 07-PM,LTCUSD,93.74,93.74,92.76,93.55,92.31,8582.98
2019-08-02 06-PM,LTCUSD,94.03,94.36,93.74,93.74,52.27,4925.35
2019-08-02 05-PM,LTCUSD,93.92,94.42,93.37,94.03,81.0,7599.5
2019-08-02 04-PM,LTCUSD,96.51,97.08,92.7,93.92,1404.58,132978.17
2019-08-02 03-PM,LTCUSD,97.43,97.43,96.51,96.51,53.8,5216.31
2019-08-02 02-PM,LTCUSD,96.99,97.43,96.99,97.43,46.11,4492.22
2019-08-02 01-PM,LTCUSD,97.11,97.24,96.67,96.99,69.71,6750.61
2019-08-02 12-PM,LTCUSD,97.11,97.11,97.11,97.11,0.0,0.0
2019-08-02 11-AM,LTCUSD,97.46,97.46,96.98,97.11,62.63,6089.73
2019-08-02 10-AM,LTCUSD,97.13,97.46,97.06,97.46,7.861,764.22
2019-08-02 09-AM,LTCUSD,97.82,97.82,96.57,97.13,66.93,6500.26
2019-08-02 08-AM,LTCUSD,97.93,98.13,97.82,97.82,8.112,794.6
2019-08-02 07-AM,LTCUSD,98.03,98.83,97.93,97.93,97.33,9586.74
2019-08-02 06-AM,LTCUSD,96.93,98.12,96.93,98.03,175.36,17163.31
2019-08-02 05-AM,LTCUSD,97.01,97.1,96.93,96.93,16.94,1642.34
2019-08-02 04-AM,LTCUSD,96.18,97.01,96.18,97.01,0.4113,39.9
2019-08-02 03-AM,LTCUSD,97.35,97.35,96.1,96.18,69.86,6741.57
2019-08-02 02-AM,LTCUSD,97.58,97.84,97.16,97.35,91.84,8964.85
2019-08-02 01-AM,LTCUSD,97.22,97.61,97.22,97.58,138.76,13526.34
2019-08-02 12-AM,LTCUSD,98.75,98.75,96.98,97.22,282.12,27472.96
2019-08-01 11-PM,LTCUSD,99.45,99.45,98.75,98.75,2.228,220.01
2019-08-01 10-PM,LTCUSD,98.36,99.45,98.36,99.45,83.25,8244.89
2019-08-01 09-PM,LTCUSD,99.01,99.01,98.17,98.36,300.73,29594.27
2019-08-01 08-PM,LTCUSD,99.47,99.9,99.01,99.01,681.44,67761.82
2019-08-01 07-PM,LTCUSD,100.12,100.6,99.47,99.47,153.78,15394.76
2019-08-01 06-PM,LTCUSD,99.04,100.12,98.84,100.12,174.58,17427.07
2019-08-01 05-PM,LTCUSD,98.36,99.04,97.85,99.04,17.55,1734.24
2019-08-01 04-PM,LTCUSD,97.53,98.53,97.01,98.36,49.8,4898.42
2019-08-01 03-PM,LTCUSD,97.55,97.56,97.42,97.53,85.11,8301.6
2019-08-01 02-PM,LTCUSD,98.79,98.79,97.11,97.55,63.28,6182.79
2019-08-01 01-PM,LTCUSD,98.17,98.79,97.92,98.79,58.11,5701.89
2019-08-01 12-PM,LTCUSD,97.36,99.04,97.36,98.17,56.93,5595.18
2019-08-01 11-AM,LTCUSD,96.3,97.36,96.3,97.36,51.18,4965.55
2019-08-01 10-AM,LTCUSD,96.59,96.59,96.13,96.3,12.45,1198.32
2019-08-01 09-AM,LTCUSD,97.23,97.23,96.45,96.59,56.39,5449.9
2019-08-01 08-AM,LTCUSD,96.77,97.23,96.77,97.23,102.51,9966.12
2019-08-01 07-AM,LTCUSD,96.83,96.83,96.77,96.77,53.54,5180.96
2019-08-01 06-AM,LTCUSD,96.01,96.83,95.91,96.83,126.35,12175.11
2019-08-01 05-AM,LTCUSD,96.38,97.45,96.01,96.01,201.97,19525.75
2019-08-01 04-AM,LTCUSD,96.5,96.5,96.38,96.38,0.2,19.27
2019-08-01 03-AM,LTCUSD,97.26,97.26,96.5,96.5,27.64,2667.99
2019-08-01 02-AM,LTCUSD,97.2,97.26,96.99,97.26,7.508,729.74
2019-08-01 01-AM,LTCUSD,97.78,98.33,96.57,97.2,343.04,33315.45
2019-08-01 12-AM,LTCUSD,98.91,99.76,97.78,97.78,273.69,27040.07
